Top Q S-full,Top Q R-full,Mid Q S-full,Mid Q R-full,Corr-full,Gini-full,Churn-full,Top Q S-null-ref,Mid Q S-null-ref,Corr-null-ref,Gini-null-ref,Churn-null-ref,Top Q S-null-thre,Mid Q S-null-thre,Corr-null-thre,Gini-null-thre,Churn-null-thre
32,0,8,0,0.7906563108860050,0.6079615384615380,17,33,7,0.7528728038406160,0.9076192696192700,13,29,11,0.7479107787397810,0.9105937977724390,17
1,12,0,12,0.7907227921097380,0.6078070430733410,28,31,9,0.7528810935291450,0.9076128249902990,11,0,0,0.7479275728184810,0.9105799723857280,0
0,12,0,7,0.7906760831864740,0.6075287790697670,30,31,9,0.7528802464986840,0.9076128875968990,14,0,0,0.7479275728184810,0.9105799723857280,0
33,0,7,0,0.7906300613033070,0.6078909214092140,26,34,6,0.7528448151322040,0.9076279519938060,11,30,10,0.7479324347289590,0.910578382299601,40
1,12,0,9,0.7906352139856490,0.6076833913379740,27,28,12,0.752877492959385,0.9076131090487240,15,0,0,0.7479360417595030,0.9105769425736840,0
1,13,0,13,0.7907099935019230,0.6075865198918500,30,30,10,0.7528766698012090,0.907614426419467,15,1,0,0.7479360417595030,0.9105769425736840,1
30,0,10,0,0.7906985368397480,0.6079372106481480,26,30,10,0.7528926811405280,0.9076028163580250,16,29,11,0.7479711701755760,0.9105601821730650,39
30,0,10,0,0.7906915620531490,0.6082806358381500,15,25,15,0.752931903513788,0.9075867052023120,17,26,14,0.7480152035132790,0.9105476654398500,17
31,0,9,0,0.7906614045703660,0.6086357775211700,14,23,17,0.7529807441797630,0.9075706312548110,15,30,10,0.7480186630993110,0.9105488797637060,15
31,0,9,0,0.7906355284347460,0.6089923106497500,11,28,12,0.7529986603217900,0.9075639177239520,18,31,9,0.74799396154161,0.9105546925566340,14
0,18,0,7,0.7905828858429660,0.608886232718894,23,30,10,0.7529981129186750,0.9075630760368660,16,0,0,0.7479682772213820,0.9105604853184000,0
0,12,0,8,0.7905266384461050,0.6085534138856920,30,27,13,0.7530136034284230,0.9075567702339850,12,0,0,0.7479682772213820,0.9105604853184000,0
31,0,9,0,0.7905001503708300,0.6089058429118770,26,28,12,0.753027033620843,0.9075538314176250,16,31,9,0.7479651616953120,0.9105609546334120,40
31,0,9,0,0.7904630780909870,0.6092576540375050,12,28,12,0.7530316922976350,0.9075508993494070,12,34,6,0.7479323380205630,0.9105692924089580,12
0,19,0,8,0.7904702698944330,0.6092120603975540,23,30,10,0.7530311648699800,0.9075500764525990,15,0,0,0.7478986285344690,0.9105780301407040,0
0,13,0,11,0.7905045775577370,0.609012409316533,30,27,13,0.7530718827873340,0.9075336006109200,16,0,0,0.7478986285344690,0.9105780301407040,0
1,16,0,10,0.7905051689571320,0.6089709191456900,30,31,9,0.7530563068991010,0.9075383295194510,15,0,0,0.7478986285344690,0.9105780301407040,0
31,0,9,0,0.7904846870840790,0.6093191428571430,25,31,9,0.7530480874733080,0.907544,13,32,8,0.7478963097838230,0.9105798930481280,40
26,0,14,0,0.7905106941002000,0.6096488774733640,13,29,11,0.7530473802395640,0.9075431887366820,14,32,8,0.747868851365303,0.9105901487650370,12
10,8,0,10,0.7904861135139670,0.6094192322310910,24,31,9,0.7530344302453630,0.9075475104523000,12,4,0,0.7478404727516890,0.9106006537341010,0
0,11,0,12,0.790598617147028,0.6091658124525440,31,30,10,0.7530288721558100,0.9075519172361430,11,0,0,0.7478312193156180,0.9106147605041420,0
1,17,0,6,0.7905600307207520,0.6090715775502470,30,32,8,0.7530271185981940,0.9075530906332950,16,1,0,0.7478312193156180,0.9106147605041420,1
31,0,9,0,0.7905217303807690,0.6094208333333330,26,30,10,0.7530156399387510,0.9075583333333330,13,29,11,0.7478733679361390,0.9105993872079660,39
31,0,9,0,0.7905024221951810,0.6097599318955730,13,26,14,0.7530622318802890,0.9075373628452520,14,30,10,0.7479021638767540,0.9105921378704840,14
8,18,0,10,0.7905403378077800,0.6098024376417230,23,30,10,0.7530636734046600,0.9075374149659860,15,5,0,0.747929546785592,0.9105851958663780,0
32,0,8,0,0.7905272790824730,0.610144865987165,23,25,15,0.7530939478293460,0.9075250094375240,17,30,10,0.7479273195870720,0.910585898358666,35
0,12,0,7,0.7904790599536920,0.6097748868778280,28,29,11,0.7530807051013550,0.9075290346907990,14,0,0,0.747923959387769,0.9105867393662740,0
27,0,13,0,0.7904675226529210,0.6101116760828630,26,30,10,0.7530848945487820,0.9075314500941620,12,29,11,0.7479436468941970,0.9105784350957140,40
1,16,0,6,0.7903922805364090,0.609908013544018,25,31,9,0.7530724279373240,0.9075355530474040,14,0,0,0.7479620131097920,0.9105704396422200,0
29,0,11,0,0.7903740771828620,0.6102445509207070,26,31,9,0.7530691916279960,0.9075357008643370,14,31,9,0.7479385462296770,0.910578451574919,40
17,10,0,6,0.7903509612439210,0.6102196884384380,22,29,11,0.7530671353347870,0.9075346283783780,17,15,0,0.7479141330025030,0.9105867164868380,0
15,11,0,8,0.7903201407572900,0.6101618860142480,24,28,12,0.7531093275246170,0.9075181852268470,17,10,0,0.7478343909648380,0.9106201225140550,4
28,0,12,0,0.790331896980459,0.610488202247191,24,27,13,0.7531434128853290,0.9075024344569290,14,27,13,0.747879554282126,0.9106023288933570,32
31,0,9,0,0.7903391115933560,0.6108195847362510,13,29,11,0.7531517490077700,0.9074999064721290,16,33,7,0.7478660310189540,0.9106032728387830,16
0,12,0,10,0.7903884225607040,0.6106441517189840,29,27,13,0.753190181261341,0.9074862668161440,15,0,0,0.7478514944643330,0.9106050485653060,0
0,16,0,7,0.7904232575202950,0.6105368607689440,33,27,13,0.7532285905252120,0.9074630459126540,21,0,0,0.7478514944643330,0.9106050485653060,0
0,11,0,11,0.7904290789019260,0.6103023862788960,33,30,10,0.7532234489183200,0.9074638329604770,16,0,0,0.7478514944643330,0.9106050485653060,0
0,15,0,10,0.7905144209152950,0.6101449720670390,35,29,11,0.7532372999753920,0.9074581936685290,17,0,0,0.7478514944643330,0.9106050485653060,0
15,11,0,10,0.7905062269881370,0.6101246279761910,31,32,8,0.7532268172133900,0.9074616815476190,13,5,0,0.7478514944643330,0.9106050485653060,5
13,11,0,6,0.7904115562976030,0.6100367892976590,28,27,13,0.7532465957246810,0.9074571720549980,15,3,0,0.747831064363283,0.9106218261752720,1
1,15,0,8,0.7903425972127190,0.6097966778025240,26,32,8,0.7532326687713190,0.9074641796585000,13,0,0,0.7478213478049680,0.9106321119550400,0
26,9,1,6,0.7903037490666940,0.6099599555061180,29,31,9,0.7532270022667370,0.9074651464590290,14,21,0,0.7478213478049680,0.9106321119550400,21
1,11,0,11,0.7903662094660560,0.6096708333333330,30,25,15,0.7532580075635950,0.907450462962963,15,1,0,0.7477286536322010,0.910667764666639,0
1,11,0,7,0.7903961229674690,0.6094493155752870,32,30,10,0.7532721628051210,0.9074432112467630,15,0,0,0.7477308624998670,0.9106714198354460,0
5,12,0,12,0.7904297761079060,0.6092621027346640,33,30,10,0.7532774094910440,0.9074393015521060,16,3,0,0.7477308624998670,0.9106714198354460,3
19,9,0,6,0.7903681933254800,0.6092704872646730,28,31,9,0.7532688965723760,0.9074414913252120,14,13,0,0.7477269836678390,0.9106818276566470,10
0,13,0,8,0.7903444383622650,0.6089584255162240,27,28,12,0.7532859131276770,0.9074364859882010,11,0,0,0.747642203063227,0.910715,0
1,15,0,9,0.7903886968527150,0.608758379373849,31,32,8,0.7532676139408850,0.9074442909760590,10,0,0,0.747642203063227,0.910715,0
28,0,12,0,0.7904005239361910,0.6090868285504050,25,28,12,0.7532805934098950,0.9074383738042680,14,29,11,0.7476493577767880,0.9107153355518580,40
11,13,0,3,0.790317138758309,0.6089300808526280,25,25,15,0.7533296505816300,0.9074140022050720,12,5,0,0.7476553351616650,0.9107160852713180,0
0,13,0,11,0.7903542675604020,0.6087414647577090,28,30,10,0.753331081781551,0.9074160242290750,15,0,0,0.747629347630306,0.9107323368625010,0
29,0,11,0,0.7903661297634110,0.6090671067106710,26,27,13,0.7533355945031150,0.9074140997433080,14,26,14,0.7476762347665840,0.9107160621761660,40
0,14,0,12,0.7903832258928940,0.6089764652014650,26,27,13,0.7533647711419160,0.9074029304029300,15,0,0,0.7477216398575610,0.9107001172494660,0
12,13,0,6,0.7903422432866550,0.6089236187339920,29,30,10,0.7533596361288920,0.9074054152945480,14,14,0,0.7477216398575610,0.9107001172494660,14
28,0,12,0,0.7903653934809260,0.6092447916666670,22,29,11,0.7533614979468600,0.9074034173976610,14,35,5,0.7476786854198940,0.9107178268952700,28
27,0,13,0,0.7904010985662940,0.6095557685286600,15,32,8,0.7533418132262430,0.9074134720700990,13,28,12,0.7477114545603610,0.9107027565821130,15
28,0,12,0,0.7903999487882640,0.6098770970094820,16,28,12,0.7533775909425570,0.9073947848285920,12,29,11,0.7477189427514150,0.9106972067805920,14
1,15,0,4,0.7902748688054570,0.6095528233151180,26,30,10,0.7533953249373860,0.9073858834244080,15,0,0,0.7477252702737790,0.9106919492977050,0
1,14,0,10,0.7902244736875770,0.6092443595342070,30,30,10,0.7533957763399600,0.907386826783115,17,0,0,0.7477252702737790,0.9106919492977050,0
27,5,3,2,0.7901417659875460,0.6093827699018540,26,31,9,0.753399561491008,0.9073874045801530,12,23,3,0.7477252702737790,0.9106919492977050,26
4,10,0,9,0.7901164657449630,0.6090835148874370,31,31,9,0.7533927413287710,0.9073863471314450,14,2,0,0.7476565416659890,0.9107185878745570,0
0,14,0,8,0.7901452946821490,0.6088322451940520,32,29,11,0.7534015510540800,0.9073831157054770,14,0,0,0.747654680374129,0.9107253726440270,0
0,11,0,9,0.7901008480927010,0.6084464673913040,35,28,12,0.7534131437165000,0.9073811594202900,12,1,0,0.747654680374129,0.9107253726440270,1
31,0,9,0,0.7900845120958890,0.6087776872964170,29,30,10,0.7534050342286310,0.9073829171190740,15,29,11,0.7476805960190950,0.9107143442790970,39
16,13,0,11,0.7900323303142670,0.6087422270426610,22,29,11,0.7534084448274200,0.9073811460592910,10,12,0,0.7477052182525070,0.9107034884514120,2
32,0,8,0,0.7900159976793520,0.6090714156735280,21,28,12,0.7534193034737630,0.907380462260744,12,30,10,0.7477292814142920,0.9106952559964040,28
3,13,0,11,0.7900573036621270,0.6089310966810970,28,27,13,0.7534460221637390,0.9073650793650790,17,1,0,0.747752062621598,0.9106873223731630,0
0,12,0,7,0.7900147527197350,0.6086395495495500,34,30,10,0.7534398777177730,0.9073690990990990,15,0,0,0.747754025572276,0.9106908977183110,0
31,0,9,0,0.7899882027693960,0.6089676025917930,30,27,13,0.7534658988067090,0.9073570914326850,14,29,11,0.7477736337713370,0.9106795905622980,40
0,11,0,8,0.7899277331609570,0.608628640776699,30,25,15,0.7535123783898290,0.9073376483279400,17,0,0,0.74779201620232,0.9106685912553200,0
0,16,0,10,0.7900063274899120,0.6085546875,34,28,12,0.7535164569178990,0.9073360272988510,13,0,0,0.74779201620232,0.9106685912553200,0
26,0,14,0,0.7900278907159060,0.6088711876569790,26,31,9,0.7534957182210080,0.9073440078937930,14,33,7,0.7477713285447310,0.9106799545343830,40
27,10,2,3,0.7899502340716670,0.6090645161290320,18,31,9,0.7534897137379070,0.907344623655914,14,22,0,0.7477497767077590,0.9106914160654940,2
0,15,0,9,0.7899677406616190,0.6088633190118150,29,24,16,0.7535505643247170,0.907312030075188,19,0,0,0.7476600891315270,0.9107267033797650,0
7,11,0,13,0.7900342354870270,0.6087731580829760,33,34,6,0.7535270586275830,0.9073220672389130,17,2,0,0.7476600891315270,0.9107267033797650,2
30,0,10,0,0.790032090697011,0.6090916398713830,26,31,9,0.7535286912358180,0.907322347266881,13,28,12,0.7476756382716860,0.9107156910306170,38
31,0,9,0,0.7900159791930600,0.6094181834404000,14,31,9,0.7535077840437590,0.9073306566738040,15,32,8,0.7476522659860230,0.910726105908944,15
31,0,9,0,0.7899961065387860,0.609744385026738,11,30,10,0.7535121752731930,0.9073323529411760,13,27,13,0.7476806375236780,0.9107125779067270,14
1,9,0,11,0.7900381638764790,0.6094557514245020,31,28,12,0.7535452891996930,0.9073168625356130,14,0,0,0.7477077002176260,0.9106992275506920,0
1,15,0,10,0.7900570038268880,0.609309320526503,34,29,11,0.7535489619729110,0.9073147456421200,15,1,0,0.7477077002176260,0.9106992275506920,1
0,11,0,6,0.7900129801182160,0.6089316808813080,33,28,12,0.753548365599748,0.9073160980810230,10,0,0,0.7477096460761470,0.9107027530809560,0
30,0,10,0,0.7900003223262270,0.6092507987220450,29,30,10,0.7535385816241140,0.9073224174653890,14,29,11,0.7477251548312460,0.9106955992020460,40
33,0,7,0,0.7899981631880150,0.6095687943262410,13,30,10,0.7535346851821030,0.907325354609929,15,27,13,0.7477578069985260,0.910677239978078,15
0,13,0,10,0.7899704869535630,0.6093240347148420,27,30,10,0.7535358589239320,0.9073224406659580,13,0,0,0.7477891600049870,0.9106592064699530,0
5,14,0,7,0.7899577945617600,0.6091212845010620,30,27,13,0.7535636330695990,0.9073145789101200,16,1,0,0.7477891600049870,0.9106592064699530,1
0,15,0,7,0.7898499993847710,0.6088003711558860,29,30,10,0.7535519676778100,0.9073184870979140,16,0,0,0.7477910455886640,0.9106627165238740,0
1,14,0,9,0.7898794700628930,0.6086787605932200,30,28,12,0.7535536901791880,0.9073177966101700,12,1,0,0.7477910455886640,0.9106627165238740,1
31,0,9,0,0.7898643486436020,0.6089985008818340,27,30,10,0.7535624929674450,0.9073146384479720,16,29,11,0.7478021420873760,0.9106563274442400,39
0,15,0,7,0.789854635884623,0.6087608350951380,26,32,8,0.753562625305666,0.9073159795630730,14,0,0,0.7478121269163730,0.910650091787054,0
31,0,9,0,0.7898350258131900,0.609081133403731,29,30,10,0.7535613329392010,0.9073155579021470,14,29,11,0.7478367563116170,0.9106421494408590,40
0,13,0,12,0.7898831074538580,0.6089440049226440,25,29,11,0.7535669105534370,0.9073164556962030,12,0,0,0.7478601694364170,0.9106343649720210,0
29,0,11,0,0.7898850267857170,0.6092534246575340,25,32,8,0.7535540217155430,0.9073205128205130,12,30,10,0.7478847873388050,0.910625016548839,40
0,13,0,12,0.7899024642308280,0.6090941228070180,27,29,11,0.753578829711519,0.9073066666666670,16,0,0,0.7479081843249380,0.9106159621434430,0
17,11,0,7,0.7898046084694420,0.6090301437083770,28,31,9,0.7535802351398640,0.907304591657904,15,9,0,0.7479081843249380,0.9106159621434430,9
36,0,4,0,0.7897698060875870,0.6093581057422970,22,30,10,0.7535746768559500,0.9073058473389360,16,30,10,0.7479046995498430,0.9106186818697710,31
0,15,0,6,0.7897651251547350,0.6091989331934240,25,31,9,0.7535655624131830,0.9073095487932840,10,0,0,0.7479002237956350,0.9106215247582160,0
0,15,0,8,0.7897851333144950,0.6090430642907060,29,30,10,0.7535726184338000,0.9073068658280920,16,1,0,0.7479002237956350,0.9106215247582160,1
30,0,10,0,0.7897675714607520,0.6093535776614310,25,25,15,0.7536005188454600,0.9072972076788830,15,30,10,0.7479058270347440,0.9106148867313920,39
30,0,10,0,0.7897647609235920,0.6096690202231520,11,29,11,0.7536163286411450,0.9072941073919110,16,31,9,0.7478815719224450,0.9106210103239030,13
17,15,1,8,0.789699066009085,0.6096957506095440,18,31,9,0.7536120695070640,0.9072984151863460,13,17,1,0.7478565233157840,0.910627639205812,1
28,0,12,0,0.7897062677652640,0.6100026096033400,20,31,9,0.7535875816385920,0.9073068023660400,15,28,12,0.7478767769644520,0.9106164401497890,27
0,18,0,10,0.7897416821866600,0.6099236183524510,26,27,13,0.7536183410659440,0.9072949252693780,17,0,0,0.7478958559354010,0.9106057991476460,0
4,14,0,11,0.7897657163866570,0.6098624131944450,31,28,12,0.7536370711710190,0.9072894965277780,14,1,0,0.7478958559354010,0.9106057991476460,1
0,15,0,13,0.7898151964406530,0.6098315990287900,33,28,12,0.7536491888896240,0.9072849462365590,15,0,0,0.7478977706450930,0.9106092395780230,0
30,0,10,0,0.7897926565723130,0.6101501212751210,27,31,9,0.7536287996831510,0.9072921864171860,16,31,9,0.7478997642082670,0.9106132451022620,40
31,0,9,0,0.7897752193311230,0.6104619245413640,13,25,15,0.7536725645501230,0.9072739702319140,16,30,10,0.7479010830953530,0.9106095495002410,14
6,16,0,9,0.7897790420148890,0.6104471818810510,24,28,12,0.7536820690296560,0.907263917704011,18,2,0,0.7479014111534360,0.9106059955501780,0
11,13,0,8,0.7896984024543240,0.6103245250431780,26,30,10,0.753684906309536,0.9072668393782380,16,7,0,0.7478959496225530,0.9106123232244380,5
32,0,8,0,0.7896851206984710,0.6106355244996550,23,28,12,0.7536989655134110,0.9072616459627330,17,30,10,0.7479022015792500,0.9106060428925870,33
0,14,0,8,0.7896764246521860,0.6104264908652190,28,28,12,0.7537068763226760,0.9072569803516030,15,0,0,0.7479074276373950,0.9106004305928430,0
6,13,0,8,0.7896692442669410,0.6102913223140500,33,30,10,0.7537099308364430,0.9072551652892560,16,4,0,0.7479074276373950,0.9106004305928430,4
30,0,10,0,0.7896558262260820,0.6106052631578950,27,29,11,0.7537224393376330,0.9072453560371520,14,32,8,0.7479075102113500,0.9105978141227360,36
32,0,8,0,0.7896134000797040,0.6109263745704470,11,28,12,0.7537396249204930,0.9072357388316150,15,28,12,0.7479466427970630,0.9105785268220780,13
0,17,0,7,0.7895870627925200,0.6108313594232750,23,25,15,0.7537839186379550,0.9072164435290080,17,0,0,0.7479844957807030,0.9105595574661450,0
16,15,0,7,0.7895176589302500,0.6107970679012350,28,29,11,0.7537877993966370,0.907213048696845,13,8,0,0.7479844957807030,0.9105595574661450,8
28,7,6,1,0.7894557918935860,0.611007708119219,22,29,11,0.753796001160612,0.9072112024665980,16,26,8,0.7479400562807860,0.9105817104804680,26
27,0,13,0,0.7894744991720100,0.6113065537303220,17,31,9,0.7537693725634800,0.9072241615331960,12,32,8,0.7479099200501750,0.9105924079013490,13
30,0,10,0,0.7894761688294810,0.6116136752136750,12,32,8,0.7537414701669090,0.9072363247863250,10,30,10,0.7479082938036260,0.9105916219589070,11
19,11,4,6,0.7894655004933610,0.6116148394808740,19,30,10,0.7537259128122770,0.9072432547814210,10,21,0,0.7479057115019160,0.9105910953537070,3
31,0,9,0,0.7894484569880550,0.6119252814739000,21,28,12,0.753745348551437,0.9072368645513480,13,31,9,0.7478944680968090,0.9105999333051160,22
30,0,10,0,0.7894476878736460,0.6122327027948190,13,30,10,0.7537422534612780,0.9072402010906610,19,28,12,0.7479280001191340,0.9105877418776490,13
8,18,0,6,0.789409101532837,0.6121722846441950,24,31,9,0.753738647632425,0.9072427647259110,12,5,0,0.7479603176366870,0.9105760993261470,0
0,15,0,7,0.7894027845384730,0.6119445578231290,32,29,11,0.7537500649469800,0.907240306122449,16,1,0,0.7479419060228470,0.9105912658842780,0
29,0,11,0,0.7894004128294770,0.6122461773700310,26,32,8,0.7537259797018970,0.9072507645259940,16,32,8,0.7479328768609270,0.9105907431518220,39
27,0,13,0,0.789407002410641,0.6125462491513920,14,27,13,0.7537458373162230,0.907238034623218,12,32,8,0.7479135971800130,0.9106001631362950,12
7,19,0,7,0.789389710755259,0.6124827907765340,24,32,8,0.7537254624668730,0.9072451678535100,14,2,0,0.7478935474698030,0.9106098088620800,0
30,0,10,0,0.7893715897429800,0.6127823509485100,22,30,10,0.753735047955366,0.907243563685637,11,25,15,0.7479614043836980,0.9105820690706720,38
1,17,0,7,0.7893249798894820,0.6126727580372250,22,30,10,0.753736450239851,0.9072425549915400,14,0,0,0.7480278014563960,0.910554794346756,0
29,0,11,0,0.789326100933668,0.6129725321162950,23,31,9,0.7537138110845800,0.9072536342123060,13,34,6,0.7479830848272570,0.9105705454637580,40
26,0,14,0,0.7893486460469740,0.6132587808172920,12,31,9,0.7537000065050630,0.9072584430935500,13,28,12,0.7479960067175090,0.9105677822468440,12
3,18,0,8,0.7893147324589160,0.6131863191632930,23,30,10,0.7536969530215300,0.9072595310391370,16,2,0,0.7480079097350130,0.9105652799878760,0
30,0,10,0,0.7893027897049330,0.6134852544657900,22,33,7,0.753667795781486,0.907273171553758,14,29,11,0.7480330437928280,0.9105543365867190,38
31,0,9,0,0.7892844469216440,0.6137927609427610,14,31,9,0.7536591051200570,0.9072770202020200,10,30,10,0.7480477145710040,0.9105509808365440,15
